Player,Nation,Pos,PosGrp,Squad,Age,League,MP,Starts,Min,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast_passing,xAG_passing,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Gls_shooting,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Mads Roerslev,DEN,DF,FB,Brentford,24,Premier League,34,22,1985,0.04534005,0.090680101,0.136020151,0.04534005,0,0,0.04534005,0,0.040806045,0.040806045,0.081612091,0.122418136,0.816120907,1.949622166,4.080604534,0.006347607,0.005440806,22.48866499,33.64231738,66.8,383.0327456,135.02267,10.79093199,13.64735516,79.1,9.158690176,13.46599496,68,2.130982368,4.216624685,50.5,0.090680101,0.081612091,0.063476071,0.00906801,0.680100756,1.450881612,1.042821159,0.952141058,1.949622166,43.79848866,4.488664987,16.41309824,15.50629723,12.1511335,1.042821159,43.79848866,1.269521411,0.498740554,39.3,0.680100756,53.6,20.31234257,90,39.17380353,0.816120907,0.544080605,0.272040302,1.042821159,0.680100756,23.5768262,4.080604534,1.496221662,1.314861461,0,0.136020151,0,0,0.04534005,0.136020151,2.176322418,1.405541562,1.541561713,0.408060453,0.226700252,1.22418136,2.44836272,50,1.22418136,0.680100756,0.136020151,0.544080605,0.861460957,3.037783375,3.219143577,0,0.04534005,0.317380353,0.04534005,14.3,0.006347607,0.04534005,0.64836272,0,0,0,0.040806045,0.040806045,0.006347607,0.004534005,0.004534005,0.04534005,0,0,0.453400504,0.680100756,0.136020151,2.811083123,0.861460957,1.405541562,0,0,0,3.717884131,0.634760705,1.22418136,34.1
Malo Gusto,FRA,DF,FB,Chelsea,20,Premier League,27,19,1751,0,0.308395203,0.308395203,0,0,0,0.359794403,0.0513992,0.04625928,0.04625928,0.221016562,0.267275842,4.009137636,4.420331239,6.938892062,0.015933752,0.013877784,63.22101656,73.14106225,86.4,901.2335808,261.1079383,39.11479155,42.60993718,91.8,20.25128498,23.33523701,86.8,2.467161622,3.752141633,65.8,0.308395203,0.221016562,0.169617362,0.087378641,1.644774415,2.518560822,1.490576813,0.668189606,4.420331239,84.34608795,3.649343232,24.15762421,35.87664192,25.64820103,2.518560822,84.34608795,2.158766419,0.873786408,40.5,1.027984009,47.6,49.96002284,276.3221017,143.4551685,4.009137636,2.107367219,0.822387207,1.644774415,0.616790405,56.6933181,6.938892062,2.672758424,2.415762421,0.102798401,0.0513992,0,0,0.102798401,0.359794403,2.826956025,1.387778412,1.747572816,0.770988007,0.308395203,1.798972016,2.672758424,67.3,0.873786408,1.439177613,0.205596802,1.233580811,0.873786408,3.700742433,2.21016562,0.0513992,0,0.770988007,0.256996002,33.3,0,0,0.935465448,0,0,0,0.04625928,0.04625928,0.003083952,-0.04625928,-0.04625928,0.359794403,0.0513992,0,1.13078241,1.541976014,0.308395203,3.289548829,0.873786408,1.387778412,0,0.0513992,0,6.476299258,0.411193604,0.976584809,29.6
Manuel Akanji,SUI,"DF,MF",CB,Manchester City,28,Premier League,30,28,2511,0.071684588,0,0.071684588,0.071684588,0,0,0.143369176,0.035842294,0.068100358,0.068100358,0.017921147,0.086021505,1.64874552,5.304659498,1.290322581,0.002508961,0.003225806,78.13620072,83.65591398,93.4,1279.139785,350.7885305,39.10394265,40.71684588,96,33.08243728,34.94623656,94.7,4.516129032,5.842293907,77.3,0,0.017921147,0.064516129,-0.017921147,0.465949821,7.670250896,0.537634409,0.071684588,5.304659498,91.1827957,5.842293907,27.92114695,49.64157706,14.05017921,0.967741935,91.1827957,0.143369176,0.071684588,50,0.071684588,50,58.74551971,296.8458781,176.4516129,1.64874552,1.827956989,0.107526882,0.501792115,0.322580645,71.07526882,1.290322581,1.971326165,1.612903226,0.035842294,0,0.107526882,0.071684588,0.143369176,0.143369176,1.505376344,1.003584229,0.573476703,0.64516129,0.286738351,0.788530466,1.397849462,56.4,0.609318996,1.003584229,0.430107527,0.573476703,0.82437276,2.329749104,2.508960573,0.107526882,0.071684588,0.537634409,0.17921147,33.3,0.004659498,0.014336918,0.609318996,0,0,0,0.068100358,0.068100358,0.004659498,0.003584229,0.003584229,0.143369176,0.035842294,0.035842294,0.609318996,0.681003584,0,0.322580645,0.82437276,1.003584229,0,0,0,5.089605735,0.967741935,0.967741935,50
Marc Cucurella,ESP,DF,FB,Chelsea,25,Premier League,21,20,1782,0,0.101010101,0.101010101,0,0,0,0.505050505,0,0.055555556,0.055555556,0.055555556,0.111111111,1.565656566,2.525252525,3.686868687,0.005050505,0.005555556,52.32323232,60.4040404,86.6,763.1313131,222.6262626,30.05050505,32.57575758,92.2,19.34343434,21.71717172,89.1,1.616161616,3.282828283,49.2,0.101010101,0.055555556,0.060606061,0.045454545,0.95959596,2.575757576,0.353535354,0.202020202,2.525252525,72.02020202,4.595959596,29.04040404,29.7979798,13.63636364,1.363636364,72.02020202,0.656565657,0.202020202,30.8,0.353535354,53.8,33.18181818,144.4949495,79.74747475,1.565656566,0.757575758,0.151515152,0.757575758,0.303030303,44.09090909,3.686868687,1.767676768,1.414141414,0.050505051,0.050505051,0.050505051,0.202020202,0,0.151515152,3.131313131,1.919191919,1.818181818,1.060606061,0.252525253,1.717171717,3.232323232,53.1,1.515151515,1.818181818,0.656565657,1.161616162,1.111111111,4.242424242,2.424242424,0,0,0.404040404,0.202020202,50,0,0,0.727272727,0,0,0,0.055555556,0.055555556,0.007070707,-0.055555556,-0.055555556,0.505050505,0,0,1.161616162,1.767676768,0.050505051,0.808080808,1.111111111,1.919191919,0.050505051,0.050505051,0.050505051,4.848484848,1.111111111,0.858585859,56.4
Marc Guéhi,ENG,DF,CB,Crystal Palace,23,Premier League,25,23,2021,0,0.04453241,0.04453241,0,0,0,0.089064819,0,0.026719446,0.026719446,0.026719446,0.053438892,0.667986145,2.98367145,0.311726868,0.001781296,0.00222662,50.67788224,58.29292429,86.9,1014.002969,354.567046,16.16526472,17.94656111,90.1,28.32261257,29.97031173,94.5,5.789213261,9.440870856,61.3,0.04453241,0.026719446,0.04453241,0.017812964,0.311726868,4.007916873,0.222662048,0,2.98367145,66.84314696,8.728352301,33.88916378,30.19297378,2.98367145,0.534388916,66.84314696,0.578921326,0.311726868,53.8,0.178129639,30.8,39.99010391,186.5907966,98.01583375,0.667986145,0.400791687,0.04453241,0.400791687,0.089064819,45.0222662,0.311726868,0.979713013,0.757050965,0,0,0.089064819,0.089064819,0.04453241,0.089064819,1.246907472,0.846115784,0.935180604,0.311726868,0,0.623453736,1.068777833,58.3,0.445324097,0.979713013,0.757050965,0.222662048,0.801583375,2.048490846,3.963384463,0.04453241,0,0.222662048,0,0,0,0,0.431964374,0,0,0,0.026719446,0.026719446,0.005789213,-0.026719446,-0.026719446,0.089064819,0,0,0.623453736,1.157842652,0,0.133597229,0.801583375,0.846115784,0,0,0,5.343889164,1.291439881,1.291439881,50
Marcos Senesi,ARG,DF,CB,Bournemouth,26,Premier League,31,26,2242,0.160570919,0.200713649,0.361284567,0.160570919,0,0,0.521855486,0,0.080285459,0.080285459,0.06824264,0.1485281,1.244424621,5.098126673,0.160570919,0.014451383,0.006021409,40.34344335,52.06512043,77.5,873.6262266,377.1409456,12.32381802,13.6485281,90.3,20.51293488,22.88135593,89.6,7.265834077,13.84924175,52.5,0.200713649,0.06824264,0.100356824,0.132471008,0.883140054,6.262265834,1.244424621,0.441570027,5.098126673,64.79036574,7.386262266,29.82604817,30.58876004,5.178412132,0.802854594,64.79036574,0.802854594,0.441570027,55,0.321141838,40,36.52988403,192.2435326,124.3621766,1.244424621,1.36485281,0.120428189,0.762711864,0.441570027,38.13559322,0.160570919,1.966993756,1.766280107,0,0,0.080285459,0.04014273,0.080285459,0.321141838,2.207850134,1.284567351,1.123996432,0.923282783,0.160570919,0.963425513,2.247992864,42.9,1.284567351,2.007136485,0.923282783,1.083853702,1.40499554,3.612845674,4.375557538,0.04014273,0.160570919,0.521855486,0.160570919,30.8,0.012444246,0.04014273,0.493755575,0,0,0,0.080285459,0.080285459,0.006422837,0.080285459,0.080285459,0.521855486,0,0,1.645851918,0.441570027,0,1.003568243,1.40499554,1.284567351,0,0,0,6.583407672,1.485280999,1.605709188,48.1
Marcus Rashford,ENG,FW,WF,Manchester Utd,25,Premier League,33,26,2271,0.277410832,0.079260238,0.35667107,0.198150594,0.079260238,0.079260238,0.079260238,0,0.29326288,0.22985469,0.091149273,0.321003963,3.764861295,2.575957728,7.331571995,0.011096433,0.015059445,22.15323646,29.40554822,75.3,304.1215324,80.64729194,13.91017173,16.5653897,84,5.508586526,7.608982827,72.4,1.307793923,2.417437252,54.1,0.079260238,0.091149273,0.110964333,-0.011889036,0.911492734,1.347424042,1.188903567,0.039630119,2.575957728,40.62087186,0.951122853,4.914134742,13.67239102,22.62879789,5.151915456,40.54161162,4.319682959,1.902245707,44,2.100396301,48.6,27.34478203,197.2787318,94.8348745,3.764861295,2.021136063,2.536327609,2.338177015,1.505944518,31.66446499,7.331571995,3.447820343,2.258916777,0.039630119,0.634081902,0.277410832,0.237780713,0,0.475561427,0.752972259,0.475561427,0.35667107,0.158520476,0.237780713,0.35667107,1.030383091,34.6,0.673712021,0.594451783,0.039630119,0.554821664,0.158520476,0.911492734,0.832232497,0,0.277410832,2.377807133,0.752972259,31.7,0.00317041,0.010303831,0.665785997,0.039630119,0.079260238,0.079260238,0.29326288,0.22985469,0.003963012,-0.015852048,-0.031704095,0.079260238,0,0,0.515191546,0.832232497,0.475561427,1.387054161,0.158520476,0.475561427,0.039630119,0,0,3.21003963,0.594451783,1.030383091,36.6
Marcus Tavernier,ENG,FW,WF,Bournemouth,24,Premier League,30,25,2118,0.127478754,0.169971671,0.297450425,0.127478754,0,0,0.127478754,0,0.16572238,0.16572238,0.220963173,0.386685552,3.35694051,3.569405099,7.266288952,0.012747875,0.016572238,27.96033994,39.09348442,71.5,454.631728,144.1359773,15.21246459,17.88951841,85,9.433427762,11.98300283,78.7,2.549575071,6.033994334,42.3,0.169971671,0.220963173,0.178470255,-0.050991501,1.869688385,1.954674221,1.487252125,0.297450425,3.569405099,52.94617564,1.444759207,7.733711048,17.16713881,29.15014164,3.994334278,52.94617564,4.504249292,1.869688385,41.5,2.337110482,51.9,29.44759207,212.2521246,102.4504249,3.35694051,3.484419263,1.062322946,2.252124646,1.742209632,32.50708215,7.266288952,4.291784703,3.059490085,0.59490085,0.212464589,0.212464589,0.169971671,0.042492918,0.382436261,2.252124646,1.444759207,1.062322946,0.934844193,0.254957507,1.104815864,2.039660057,54.2,0.934844193,1.317280453,0.127478754,1.1898017,0.212464589,2.464589235,0.97733711,0,0.127478754,2.252124646,0.679886686,30.2,0.002549575,0.008073654,0.849858357,0.169971671,0,0,0.16572238,0.16572238,0.002974504,-0.038243626,-0.038243626,0.127478754,0,0,0.849858357,0.934844193,0.127478754,4.92917847,0.212464589,1.444759207,0,0,0,6.033994334,0.552407932,1.317280453,29.5
Mario Lemina,GAB,MF,DM,Wolves,29,Premier League,35,34,2968,0.121293801,0.03032345,0.151617251,0.121293801,0,0,0.363881402,0.03032345,0.139487871,0.139487871,0.045485175,0.188005391,0.970350404,2.30458221,1.485849057,0.004548518,0.005761456,38.23787062,44.5754717,85.8,617.5067385,161.9575472,19.83153639,21.7722372,91.1,14.70687332,16.67789757,88.2,2.789757412,4.42722372,63,0.03032345,0.045485175,0.039420485,-0.015161725,0.606469003,1.971024259,0.242587601,0.09097035,2.30458221,55.09770889,3.942048518,16.89016173,29.71698113,9.339622642,1.546495957,55.09770889,1.394878706,0.758086253,54.3,0.576145553,41.3,28.26145553,148.6455526,69.16778976,0.970350404,0.940026954,0.09097035,1.000673854,0.667115903,36.47911051,1.485849057,1.425202156,1.273584906,0,0,0.121293801,0.03032345,0,0.151617251,2.729110512,1.758760108,1.394878706,1.000673854,0.333557951,0.758086253,1.425202156,53.2,0.667115903,1.091644205,0.272911051,0.818733154,1.243261456,3.972371968,1.940700809,0,0.121293801,1.455525606,0.545822102,37.5,0.002425876,0.006671159,0.503369272,0,0,0,0.139487871,0.139487871,0.003032345,-0.01819407,-0.01819407,0.363881402,0.03032345,0.03032345,1.303908356,0.727762803,0.242587601,0.454851752,1.243261456,1.758760108,0,0,0,6.034366577,1.061320755,1.243261456,46.1
Mark Flekken,NED,GK,GK,Brentford,30,Premier League,37,37,3285,0,0.02739726,0.02739726,0,0,0,0.082191781,0,0,0,0.01369863,0.01369863,0,0.136986301,0,0.000821918,0.000273973,30.98630137,43.28767123,71.6,896.7671233,613.2876712,4.356164384,4.410958904,98.8,15.75342466,15.89041096,99.1,10.79452055,22.79452055,47.4,0.02739726,0.01369863,0.005479452,0.01369863,0.109589041,1.01369863,0.02739726,0,0.136986301,45.42465753,34.73972603,43.39726027,2.02739726,0,0,45.42465753,0.109589041,0.082191781,75,0.02739726,25,25.47945205,141.5616438,79.67123288,0,0,0,0,0,22.19178082,0,0.273972603,0.082191781,0.191780822,0,0,0,0,0.082191781,0.02739726,0.02739726,0.02739726,0,0,0.02739726,0.136986301,20,0.109589041,0.02739726,0,0.02739726,0,0.02739726,0.465753425,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082191781,0,0,0.054794521,0.109589041,0,0,0,0.02739726,0,0.02739726,0,1.123287671,0.273972603,0.02739726,90.9
Martin Ødegaard,NOR,MF,AM,Arsenal,24,Premier League,35,35,3091,0.232934325,0.291167907,0.524102232,0.174700744,0.058233581,0.058233581,0.058233581,0,0.215464251,0.168877386,0.279521191,0.451310256,2.649627952,10.01617599,5.881591718,0.013684892,0.014558395,49.26560984,58.40828211,84.3,750.6308638,229.9644128,26.40892915,28.88385636,91.4,18.48916208,21.66289227,85.3,2.649627952,4.076350696,65,0.291167907,0.279521191,0.326108056,0.011646716,2.96991265,4.658686509,3.785182789,0.378518279,10.01617599,67.72565513,0.698802976,7.104496927,26.96214817,34.15399547,4.804270463,67.66742155,2.358460045,1.077321255,45.7,1.106438046,46.9,45.50954384,238.4665157,102.3164025,2.649627952,2.416693627,1.077321255,1.543189906,1.68877386,53.19637658,5.881591718,6.40569395,5.182788742,0.494985442,0.232934325,0.291167907,0.174700744,0.029116791,0.669686186,1.426722743,0.494985442,0.524102232,0.611452604,0.291167907,0.494985442,1.68877386,29.3,1.193788418,0.669686186,0.029116791,0.640569395,0.43675186,1.863474604,0.145583953,0,0.232934325,2.183759301,0.611452604,28,0.002329343,0.008443869,0.588159172,0.116467163,0.058233581,0.058233581,0.215464251,0.168877386,0.002329343,0.017470074,0.005823358,0.058233581,0,0,0.87350372,1.048204465,0.087350372,2.241992883,0.43675186,0.494985442,0.029116791,0,0,4.600452928,0.087350372,0.262051116,25
Martin Dúbravka,SVK,GK,GK,Newcastle Utd,34,Premier League,23,22,1985,0,0,0,0,0,0,0.04534005,0,0,0,0.004534005,0.004534005,0,0,0,0,0,23.53148615,29.5163728,79.7,538.1410579,314.7052897,6.0302267,6.120906801,98.5,12.37783375,12.60453401,98.2,4.942065491,10.51889169,47,0,0.004534005,0,-0.004534005,0.04534005,0.04534005,0,0,0,32.14609572,27.38539043,31.82871537,0.317380353,0,0,32.14609572,0,0,0,0,0,17.13853904,92.94710327,62.29722922,0,0,0,0.136020151,0,11.7884131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181360202,0,0.181360202,0,0,0,0,0,0.362720403,0.04534005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04534005,0,0,0.090680101,0.226700252,0,0,0,0,0,0.090680101,0,1.314861461,0.181360202,0,100
Marvelous Nakamba,ZIM,MF,DM,Luton Town,29,Premier League,13,13,1130,0,0,0,0,0,0,0.398230088,0,0.015929204,0.015929204,0.031858407,0.047787611,0.079646018,2.867256637,0.398230088,0,0.003982301,28.3539823,33.69026549,84.2,447.7699115,127.8318584,14.65486726,16.16814159,90.6,10.03539823,11.38938053,88.1,2.150442478,3.345132743,64.3,0,0.031858407,0.039823009,-0.031858407,0.557522124,2.150442478,0.159292035,0.079646018,2.867256637,43.48672566,2.389380531,10.59292035,25.48672566,8.044247788,0.238938053,43.48672566,0.796460177,0.238938053,30,0.398230088,50,17.84070796,84.74336283,27.39823009,0.079646018,0.637168142,0,0.796460177,0.318584071,19.99115044,0.398230088,1.03539823,1.03539823,0,0,0,0,0,0,3.185840708,1.911504425,1.911504425,1.115044248,0.159292035,1.911504425,3.345132743,57.1,1.433628319,1.831858407,0.477876106,1.353982301,0.876106195,4.061946903,0.876106195,0.079646018,0,0.398230088,0,0,0,0,1.879646018,0,0,0,0.015929204,0.015929204,0.003185841,-0.015929204,-0.015929204,0.398230088,0,0,1.911504425,0.716814159,0,0.318584071,0.876106195,1.911504425,0,0,0,7.168141593,0.318584071,0.557522124,36.4
Mateo Kovačić,CRO,MF,DM,Manchester City,29,Premier League,30,16,1551,0.058027079,0,0.058027079,0.058027079,0,0,0.232108317,0,0.075435203,0.075435203,0.092843327,0.16827853,2.147001934,5.80270793,2.205029014,0.003481625,0.009864603,83.2688588,88.6073501,94,1189.903288,267.098646,48.45261122,50.01934236,96.9,29.82591876,31.56673114,94.5,2.379110251,3.30754352,71.9,0,0.092843327,0.110251451,-0.092843327,1.218568665,6.963249516,0.87040619,0,5.80270793,98.00773694,1.914893617,13.11411992,62.61121857,22.92069632,0.928433269,98.00773694,1.856866538,1.160541586,62.5,0.406189555,21.9,66.20889749,353.44294,158.5880077,2.147001934,2.959381044,0.058027079,0.928433269,1.392649903,83.03675048,2.205029014,3.133462282,2.727272727,0,0.116054159,0.232108317,0.058027079,0,0.348162476,2.088974855,1.450676983,0.928433269,0.87040619,0.290135397,1.044487427,1.624758221,64.3,0.580270793,1.334622824,0.058027079,1.276595745,0.580270793,2.669245648,0.580270793,0,0.058027079,1.276595745,0.290135397,22.7,0.002901354,0.011605416,1.20696325,0,0,0,0.075435203,0.075435203,0.003481625,-0.017408124,-0.017408124,0.232108317,0,0,0.986460348,0.87040619,0,0,0.580270793,1.450676983,0,0,0,4.17794971,0.232108317,0.232108317,50
Matheus Cunha,BRA,"FW,MF",WF,Wolves,24,Premier League,32,29,2440,0.442622951,0.258196721,0.700819672,0.405737705,0.036885246,0.036885246,0.331967213,0,0.350409836,0.320901639,0.118032787,0.438934426,3.946721311,3.209016393,5.12704918,0.024344262,0.017336066,24.2704918,30.65163934,79.2,327.7991803,85.13114754,15.15983607,17.55737705,86.3,6.713114754,8.446721311,79.5,1.180327869,2.102459016,56.1,0.258196721,0.118032787,0.110655738,0.140163934,1.032786885,2.06557377,1.143442623,0.036885246,3.209016393,45,1.106557377,6.233606557,22.53688525,17.48360656,4.463114754,44.96311475,5.163934426,2.360655738,45.7,2.25,43.6,26.48360656,209.6188525,118.1434426,3.946721311,2.913934426,1.401639344,2.950819672,1.954918033,32.64344262,5.12704918,2.87704918,1.696721311,0.036885246,0.442622951,0.295081967,0.295081967,0.110655738,0.479508197,1.106557377,0.590163934,0.295081967,0.62704918,0.18442623,0.479508197,1.290983607,37.1,0.81147541,1.032786885,0.258196721,0.774590164,0.479508197,1.586065574,0.774590164,0.036885246,0.442622951,2.655737705,1.327868852,50,0.005532787,0.011434426,0.663934426,0,0.036885246,0.036885246,0.350409836,0.320901639,0.00442623,0.092213115,0.084836066,0.331967213,0,0,1.143442623,1.844262295,0.147540984,0.885245902,0.479508197,0.590163934,0.036885246,0,0,4.204918033,0.590163934,1.733606557,25.4
Mathias Jørgensen,DEN,DF,CB,Brentford,33,Premier League,14,12,1087,0.082796688,0,0.082796688,0.082796688,0,0,0.331186753,0,0.057957682,0.057957682,0.074517019,0.14075437,0.413983441,4.139834407,0.331186753,0.006623735,0.011591536,36.92732291,49.09843606,75.2,607.5620975,292.1067157,18.79484821,21.69273229,86.6,15.40018399,19.70561178,78.2,2.23551058,5.133394664,43.5,0,0.074517019,0.041398344,-0.074517019,0.579576817,4.305427783,0.745170193,0.082796688,4.139834407,58.28886845,6.126954922,23.76264949,28.97884085,5.795768169,1.987120515,58.28886845,0.331186753,0.248390064,75,0,0,22.76908924,101.1775529,62.7598896,0.413983441,0.331186753,0,0.331186753,0.082796688,30.80036799,0.331186753,0.993560258,0.910763569,0,0,0.082796688,0,0,0,1.407543698,0.993560258,1.241950322,0.082796688,0.082796688,0.910763569,1.573137075,57.9,0.662373505,0.745170193,0.413983441,0.331186753,0.993560258,2.401103956,3.311867525,0,0.082796688,0.662373505,0.165593376,25,0.010763569,0.041398344,1.175712971,0,0,0,0.057957682,0.057957682,0.007451702,0.024839006,0.024839006,0.331186753,0,0,0.910763569,0.496780129,0.248390064,0.662373505,0.993560258,0.993560258,0,0,0,5.547378105,2.152713891,1.904323827,53.1
Mathias Jensen,DEN,MF,DM,Brentford,27,Premier League,32,27,2204,0.122504537,0.122504537,0.245009074,0.122504537,0,0,0.204174229,0,0.028584392,0.028584392,0.163339383,0.191923775,0.775862069,5.022686025,2.695099819,0.010208711,0.007758621,35.73049002,49.08348457,72.8,711.4655172,258.8112523,14.78221416,17.27313975,85.6,13.76134301,17.92649728,76.8,6.206896552,10.94373866,56.7,0.122504537,0.163339383,0.19600726,-0.040834846,1.674228675,3.593466425,1.674228675,0.449183303,5.022686025,58.80217786,1.960072595,11.76043557,28.13520871,19.39655172,0.85753176,58.80217786,1.796733212,0.735027223,40.9,0.939201452,52.3,26.17513612,120.9119782,51.65607985,0.775862069,0.694192377,0.122504537,1.265880218,0.735027223,31.36116152,2.695099819,3.552631579,1.960072595,1.429219601,0,0,0.122504537,0.040834846,0.326678766,2.20508167,1.306715064,1.020871143,0.898366606,0.28584392,1.061705989,3.879310345,27.4,2.817604356,1.674228675,0.245009074,1.429219601,0.939201452,3.144283122,1.020871143,0.040834846,0.122504537,0.57168784,0.28584392,50,0.008575318,0.017558984,1.090290381,0.122504537,0,0,0.028584392,0.028584392,0.002041742,0.093920145,0.093920145,0.204174229,0,0,1.143375681,0.775862069,0.081669691,4.614337568,0.939201452,1.306715064,0.040834846,0,0,5.022686025,0.204174229,0.449183303,31.3
Matt Doherty,IRL,"DF,MF",FB,Wolves,31,Premier League,30,9,1150,0.07826087,0,0.07826087,0.07826087,0,0,0.156521739,0,0.062608696,0.062608696,0.10173913,0.172173913,0.939130435,2.426086957,5.008695652,0.00626087,0.013304348,40.30434783,51.10434783,78.9,610.2782609,164.7391304,23.16521739,27.23478261,85.1,13.6173913,16.59130435,82.1,2.426086957,4.304347826,56.4,0,0.10173913,0.070434783,-0.10173913,0.939130435,1.72173913,0.547826087,0.07826087,2.426086957,63.46956522,4.695652174,21.44347826,26.29565217,16.04347826,2.426086957,63.46956522,1.095652174,0.469565217,42.9,0.547826087,50,25.43478261,101.1913043,46.72173913,0.939130435,0.626086957,0.234782609,1.330434783,0.469565217,37.64347826,5.008695652,1.486956522,1.408695652,0.07826087,0,0,0,0,0,2.426086957,1.408695652,1.330434783,0.782608696,0.313043478,0.939130435,1.8,52.2,0.860869565,1.173913043,0.391304348,0.782608696,0.547826087,2.973913043,3.67826087,0,0.07826087,0.704347826,0.234782609,33.3,0.008608696,0.025826087,0.845217391,0,0,0,0.062608696,0.062608696,0.007043478,0.015652174,0.015652174,0.156521739,0,0,1.017391304,0.860869565,0.391304348,1.017391304,0.547826087,1.408695652,0,0,0,5.086956522,2.973913043,2.582608696,53.5
